"","Longitude","Latitude","wkd_day_value","wnd_day_value","wkd_night_value","wnd_night_value","mean_value","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","TROP_2018","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","trop_mean_filt_2019"
"1",-0.02611111,39.98888888,19.5195548489666,12.385408406027,22.6372549019608,19.7758369723435,18.9273871699174,4.639214,102.27037,32.456802,43.003853,95.143303,20.525326,426250,0,0,1010625,0,5488750,47500,0,15409.697266,67987.78125,155870.25,0,0,0,11004.185547,0,64560.601562,0,0,0,0,0,1292.7677,0,8097.825195,0,0,53087.421875,524.218323,76.295151,228519.21875,5539.733398,447555.78125,14008.576172,157.87558,19.471096,13.760981,10.666977,9.215874,11.287505,13.197865,14.823858,19.266174,23.790476,25.111128,25.272919,21.580141,283.299896,1.91535,2.763223,3.013601,3.42045,3.039829,2.62555,2.501144,2.409491,2.282031,2.378838,2.314202,2.563393,5.21653e-05
"2",-0.03611111,39.95916666,28.5524087591241,15.5899333826795,35.6768990634755,29.0156657963446,27.8237927634298,4.658104,3.565572,33.895576,35.63723,4.027868,16.771231,0,0,0,2548125,0,7881875,0,0,200.425354,49394.21875,145167.40625,5838.905273,0,0,20002.003906,794.477844,40092.324219,1913.26062,0,0,0,0,7173.367676,0,14725.835938,0,0,1884.513184,0,0,170703.84375,0,443772.53125,0,0,19.418146,13.70339,10.609291,9.161616,11.271783,13.17127,14.789422,19.233883,23.792564,25.094337,25.245277,21.548061,289.130371,1.914834,2.73855,3.041733,3.411296,3.049127,2.63579,2.491576,2.406814,2.269617,2.369093,2.29786,2.544167,5.04719e-05
"3",-0.038889,43.096944,15.7528893780958,11.4027891156462,9.90985576923076,9.7200477326969,12.9585440264329,3.538016,38.246983,3.891135,8.508445,33.56852,399.619965,56875,0,0,131875,12500,233750,43750,0,5619.026367,13838.792969,17759.962891,0,0,0,2977.39502,0,8287.207031,0,0,4947.632812,0,0,11142.445312,0,15771.989258,610.720886,0,32067.90625,612.101318,128.959122,91899.570312,4212.315918,168634.578125,9835.663086,278.191376,13.630295,6.149846,3.634574,1.827669,6.233299,8.566154,9.710193,15.024111,18.550663,18.571444,18.678303,13.990645,128.715317,1.426435,1.732865,1.775031,1.518119,1.799867,1.649771,1.56433,1.579455,1.489293,1.383415,1.324319,1.524692,2.11035e-05
"4",-0.042155,51.52253,55.9160887656033,43.2165892002734,41.7283437952679,42.2491875746714,48.8174923134671,2.80415,62.251656,71.579491,73.656395,62.579819,16.00947,6250,0,0,1093125,0,3277500,0,0,39447.796875,261618.34375,671979.75,2464.912842,181.49408,64.436508,47508.5625,606.115845,83817.507812,1048.0354,103.62323,2745.531982,0,0,34540.558594,0,127953.796875,0,0,42334.589844,135.245911,31.316196,283330.90625,3414.520996,781306.4375,11134.381836,66.03949,13.007204,7.102829,4.992413,3.127259,6.591636,9.060138,9.737888,13.908584,17.562368,17.975121,16.771648,14.300414,819.259216,4.063011,3.408717,3.953887,2.834702,4.059896,4.000256,3.015496,3.295402,3.614655,3.344394,3.043967,3.335389,0.000144143
"5",-0.051944,43.094997,24.9948481238833,21.5646971935008,10.8707912904939,11.026868556701,19.6483315989861,3.532274,42.894127,3.790106,8.273465,34.511139,392.544189,6875,0,0,122500,0,220625,1875,0,5234.565918,13403.927734,17434.664062,0,0,0,3482.118164,0,9118.026367,0,0,2003.502808,0,0,11291.637695,0,15672.555664,0,0,29577.582031,732.210571,48.671448,93164.09375,4287.342773,159579.15625,10553.62207,179.940292,13.606734,6.1212,3.594549,1.80368,6.189939,8.528528,9.685498,15.002413,18.532093,18.551695,18.657375,13.964735,127.622383,1.412869,1.712564,1.755094,1.502218,1.784526,1.633857,1.550118,1.563594,1.47303,1.367529,1.309446,1.507153,2.08266e-05
"6",-0.05638888,39.94527777,18.4823825503356,12.3331020124913,43.4126669965364,32.0171358629131,24.5358971553252,4.661942,47.110107,27.586994,20.090652,38.965488,29.813591,0,0,0,2368750,0,7448125,0,0,4186.812988,26910.695312,120336.617188,0,0,0,15695.693359,0,35874.867188,0,0,4170.46582,0,0,11600.495117,1145.244385,20034.15625,2045.32373,0,34206.335938,580.123413,164.507294,107035.40625,3926.943604,396700.96875,10076.202148,278.524231,19.353657,13.633258,10.539046,9.095538,11.25275,13.138916,14.747493,19.194515,23.79516,25.073885,25.211588,21.509054,296.875732,1.91424,2.708422,3.076211,3.400204,3.060588,2.648382,2.479947,2.403613,2.254516,2.357259,2.277972,2.520752,4.7099e-05
"7",-0.05722222,40.01277777,10.1856304165502,6.79689703808181,8.59861591695502,7.53028430160692,8.90940669075325,4.594011,9.895662,23.009882,21.221891,10.328813,88.857651,0,0,0,403125,0,3096875,0,0,2219.488281,38906.355469,109150.3125,5539.033691,0,0,27382.478516,0,69355.796875,0,0,0,0,0,3585.260742,0,14869.041016,0,0,10824.189453,0,0,136307.3125,5.218883,368718.9375,2738.124512,0,19.120981,13.353095,10.236234,8.819594,10.987423,12.942011,14.56422,19.087406,23.691843,24.972202,25.105198,21.261877,291.534027,1.87277,2.733729,2.920591,3.308228,2.928813,2.539579,2.423656,2.326114,2.193059,2.284989,2.208114,2.453552,5.28186e-05
"8",-0.05955,51.480499,50.3319675860109,37.1342192921582,34.6738233843118,33.8178640776699,42.5172094336019,2.811065,65.692764,58.408077,54.593422,64.354416,5.446499,434375,0,0,1203125,48125,1888125,199375,0,27458.875,249187.15625,621990.625,4582.290527,198.822403,58.095406,18513.40625,626.803589,81223.835938,1316.956055,87.424667,1237.994141,0,0,32723.966797,0,108232.054688,0,0,39315.261719,124.827736,0,330843.09375,1827.215332,813874,8191.051758,52.436699,12.963427,7.047778,4.942183,3.083865,6.544493,9.017148,9.673483,13.852985,17.503757,17.928091,16.709276,14.231763,779.304443,4.042166,3.383611,3.940018,2.827721,4.053818,3.997471,2.991998,3.288555,3.596264,3.34561,3.030571,3.327905,0.000127499
"9",-0.065,39.89222222,9.89292649098474,7.22330097087379,14.7413541159279,11.5867970660147,10.7001349288101,4.658333,1.559054,5.33997,5.683859,2.167604,5.45259,0,0,0,261250,0,1608125,0,0,768.292053,22723.435547,37404.15625,0,0,0,0,0,9064.328125,0,0,0,0,0,9781.131836,0,19617.316406,0,0,3125.946777,187.826874,0,93216.242188,600.952454,146648.3125,1012.609192,19.68713,19.534983,13.850812,10.765696,9.298079,11.478543,13.283197,14.879551,19.244576,23.85825,25.122156,25.268265,21.713438,284.666473,1.968909,2.685986,3.291646,3.515927,3.225997,2.7881,2.550378,2.501952,2.330544,2.44441,2.360576,2.59663,4.08891e-05
"10",-0.068218,51.5993,44.4821638074155,36.3849523809523,34.8920694789082,35.7423456790123,39.8241183976443,2.8,68.834,35.517254,37.986729,59.401386,15.439692,96250,0,0,1921875,0,3390625,0,0,26227.021484,187820.9375,536014.0625,1716.760742,0,0,28470.847656,0,51268.332031,481.090515,0,3186.780273,268.817413,75.118599,31801.056641,871.378357,88817.0625,1500.072388,110.076859,40621.671875,266.627319,27.341139,287826.15625,3788.006104,790092.75,10324.210938,52.341614,12.982241,7.163435,5.047134,3.206761,6.575789,9.040268,9.688627,13.843833,17.466089,17.870428,16.707035,14.269427,808.567444,4.149338,3.501115,4.035823,2.892929,4.131351,4.059383,3.093018,3.353582,3.67943,3.387185,3.103759,3.398485,0.000124704
"11",-0.07888888,40.26944444,8.62628571428571,6.78208955223881,7.67524752475247,6.95287958115183,7.88920057799421,4.489301,0.03785,0.210555,0.069483,0.071136,418.024414,0,0,0,0,0,5000,0,0,5.093815,142.408722,1315.840942,0,0,0,0,0,0,0,0,526.09259,0,0,5400.724121,0,12078.712891,0,0,0,0,0,5223.870605,0,34405.613281,0,0,16.539236,10.183692,6.888632,5.439978,8.209882,10.693269,12.239805,16.913208,21.841108,22.907417,23.143103,18.517879,190.293427,1.904331,3.23115,3.042741,3.184295,2.644052,2.410545,2.333662,2.171289,2.082031,2.151115,2.065913,2.186797,3.02041e-05
"12",-0.09111111,40.63722222,4.05221112696148,3.82036775106082,3.91154422788606,3.78908188585608,3.94949843738098,4.497211,0,0.246433,0.441107,0.003992,1133.63855,0,0,0,0,0,107500,0,0,18.02722,1036.023193,1934.689209,2004.871704,0,0,8808.305664,219.73822,15999.850586,826.987244,0,0,0,0,0,0,9032.432617,0,0,0,0,0,16550.412109,0,31601.382812,0,0,15.101507,7.446388,4.470222,2.603898,6.27156,9.11072,10.893672,15.725737,20.625868,21.964539,21.963291,16.535997,113.636765,2.653908,3.864828,3.989396,3.709921,3.181511,2.884201,2.881002,2.697627,2.581988,2.864341,2.586707,2.826823,1.66447e-05
"13",-0.125254,51.584128,26.9773230088495,20.5759659863946,21.8212451923077,22.5719212410501,24.1108172608434,2.79171,35.07502,39.017853,37.900059,37.209511,37.593651,89375,0,0,445625,0,1583750,0,0,21938.292969,204788.5,565620,0,0,0,11829.558594,0,58767.0625,0,0,6254.720703,0,0,30244.361328,336.961456,88022.429688,2272.142334,0,32450.988281,359.955322,0,300178.125,3465.305908,821617.25,9408.568359,27.371262,12.947455,7.128798,5.011368,3.185801,6.541804,9.002543,9.645663,13.804957,17.422537,17.837305,16.648739,14.221287,798.463562,4.155247,3.505752,4.051071,2.906593,4.151617,4.077301,3.089777,3.363567,3.676826,3.395367,3.106548,3.411802,0.00011913
"14",-0.125889,51.52229,43.391323777403,33.56331292517,31.9021934538349,32.668031026253,37.7625485141138,2.796696,89.693596,78.660393,92.086922,94.549637,37.299427,0,0,0,310000,0,1090625,0,0,28746.173828,200711.671875,725661.3125,4590.280273,0,0,30060.207031,0,93292.578125,0,0,12195.475586,306.3125,13.564404,89191.648438,1136.331299,166413.40625,2517.843262,120.052948,20542.820312,155.385056,0,246119.4375,2268.336914,831527.5625,6945.772461,14.42628,12.964366,7.074037,4.958281,3.117374,6.553815,9.014167,9.685197,13.858967,17.502935,17.927734,16.697052,14.244808,804.420654,4.098696,3.444071,4.000766,2.870565,4.109329,4.046005,3.036077,3.328774,3.633345,3.373322,3.067536,3.374653,0.000141602
"15",-0.131931,51.49467,42.3920046311612,30.1630438311689,29.3928110599078,30.2047,35.8069369969441,2.804489,68.232689,76.371506,84.830299,75.093521,11.955682,0,0,0,512500,0,1420625,0,0,25304.5625,198128.5625,689416.125,4313.169922,0,0,34932.539062,0,107605.164062,559.970093,0,9489.744141,0,0,76876.601562,0,163509.21875,1206.777588,0,35119.8125,724.349548,71.324387,280589.71875,4995.956055,832287.0625,14516.856445,198.909851,12.961288,7.053068,4.939955,3.094511,6.54981,9.01093,9.684223,13.863279,17.512289,17.943815,16.697971,14.238888,792.857544,4.079846,3.422717,3.985467,2.860316,4.098131,4.039142,3.017076,3.319471,3.618656,3.37002,3.05537,3.364626,0.000136668
"16",-0.135461,46.824369,9.31060100166945,5.91971153846155,7.99030390738061,6.87175480769232,8.11808977727754,3.44486,6.378403,0.707587,1.653781,5.007146,118.936584,351250,0,0,1099375,13750,1172500,128125,0,1016.070129,2196.676758,3510.250977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23901.771484,480.463501,0,51917.25,4674.324707,117630.59375,10169.529297,52.135654,14.719448,8.290093,5.769813,2.845661,7.371955,10.127227,10.724147,16.22098,20.653357,20.905979,20.543953,15.841675,183.692963,2.951653,3.193156,3.775789,3.0276,3.913964,3.447264,3.124805,3.220102,3.16835,3.316726,2.833736,3.033511,2.59873e-05
"17",-0.14666666,38.57138888,9.29738837405223,6.44397759103641,10.2241464621475,9.14883148831488,8.9603899710493,4.68559,16.719463,21.286228,17.035923,14.672352,207.84465,0,0,0,29375,0,417500,0,0,2228.311768,27182.433594,84656.265625,0,0,0,30117.695312,0,56885.171875,0,0,0,0,0,10007.171875,0,15345.044922,0,0,10559.933594,13.487606,0,136078.296875,1403.192871,411244.25,3236.342041,0,19.156006,13.578508,10.177158,8.825687,11.25777,13.009794,14.71102,19.231409,24.314238,25.62512,25.352188,21.657621,185.312225,1.939039,2.213408,2.849252,3.166057,2.937855,2.638327,2.628848,2.402966,2.408381,2.219483,2.305973,2.509637,3.2541e-05
"18",-0.147572,50.840836,18.9201044018059,14.072389380531,15.0080493827161,15.9715449101796,16.7844732511487,3.066373,24.502819,12.415256,20.220404,24.165276,28.152142,0,0,0,55000,0,458125,0,0,18505.257812,141401.6875,197456.96875,3005.963379,0,0,13940.751953,568.520264,45290.765625,1051.606934,0,1730.237305,0,0,23556.863281,0,39424.574219,0,0,36492.59375,0,0,289436.71875,840.905029,431400.53125,5421.272461,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.51297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48672e-05
"19",-0.15194,41.50556,10.0688456110641,7.97387295081967,10.4518728606357,8.6173835125448,9.62276567819942,4.684628,2.733197,0.382541,0.738472,2.497304,343.896637,470000,0,0,771875,23750,864375,153750,0,316.8703,850.469177,1120.244629,890.83136,0,0,20613.519531,0,36047.109375,0,0,1349.293457,0,0,4536.632812,0,6547.828613,0,0,8486.635742,59.062965,0,15544.40332,733.400879,21881.224609,1361.725952,0,17.692585,9.777586,6.429631,4.936324,8.80511,12.14819,14.721312,19.831963,25.13522,25.793745,25.61257,19.674532,151.296478,3.049161,3.820575,3.707815,3.530111,3.304632,3.125628,3.442308,3.358226,3.236264,3.664374,3.324253,3.556105,2.35566e-05
"20",-0.154611,51.52253,104.794114012918,82.6332653061225,58.9799372889532,60.4798207885305,85.4444537797856,2.795636,68.807434,68.666748,75.20163,69.976196,36.567707,625,0,0,193125,0,892500,625,0,26794.990234,220366.9375,688380.375,7172.652832,365.060608,129.167435,37589.351562,1585.004395,93782.132812,3321.436279,202.377625,6432.053223,0,0,68858.679688,71.743851,158069.796875,569.645386,0,28946.230469,138.914154,0,273667.78125,1555.369629,833058.5625,6056.161133,2.733752,12.953807,7.077654,4.962202,3.126587,6.546811,9.004232,9.671234,13.844397,17.481977,17.911816,16.674513,14.231405,800.010254,4.111118,3.456833,4.017137,2.883317,4.126603,4.061846,3.043724,3.3407,3.640628,3.383873,3.076615,3.388477,0.000145979
"21",-0.167734,51.165865,21.6289946644201,17.625272479564,19.6270729319628,18.7045180722892,20.1112113031833,2.885648,38.470722,11.607765,20.097334,41.313686,59.441074,13125,0,0,566875,0,2738750,0,0,4607.849121,19537.830078,46054.851562,2895.677979,0,0,15205.689453,0,31418.058594,654.485657,0,5520.175293,0,0,17447.113281,0,39062.632812,1908.036377,0,19492.753906,419.215088,59.558868,90771.640625,3543.361572,212652.34375,8019.419922,93.028061,12.857762,7.001939,4.933457,3.10841,6.385363,8.820831,9.295392,13.456545,17.006269,17.658566,16.407112,13.956941,502.906891,4.225755,3.544588,4.213961,3.039036,4.33693,4.230981,3.031708,3.447585,3.704278,3.639318,3.173149,3.563182,7.21078e-05
"22",-0.16944444,40.735,8.23525854248564,6.43701399688958,7.63584710743802,5.8695652173913,7.52471463735178,4.468887,0.283209,0.043707,0.083675,0.291461,613.944092,0,0,0,0,0,0,0,0,53.964962,144.711197,227.593872,0,0,0,0,0,0,0,0,2711.358398,0,0,9383.480469,488.396912,14915.988281,958.135986,0,4612.59375,0,0,7756.375,0,10214.665039,324.782898,0,15.931755,7.906449,5.033819,3.237928,7.038553,10.096175,12.094479,17.200888,21.982033,23.276316,23.187939,17.500538,126.469612,2.559218,3.538141,3.718347,3.425099,3.087276,2.740128,2.802478,2.621326,2.458888,2.711941,2.440064,2.700492,1.80573e-05
"23",-0.169666,49.117195,17.2510839355197,12.9819541029207,10.3971186440678,7.74806333739343,13.9009702696193,3.102999,16.717981,1.32823,2.7557,12.364521,28.023048,343750,0,0,1290000,0,1301250,0,0,2112.778076,5950.146484,8786.527344,0,0,0,0,0,667.025513,0,0,2667.230469,181.222366,51.548691,14711.888672,651.618042,21697.533203,1368.799194,103.097275,24262.234375,178.661697,0,61606.730469,1832.15918,112962.429688,6433.6875,0,13.972013,8.403072,6.467463,3.181546,6.948341,9.990273,9.699972,14.878982,18.701651,19.044598,18.260887,14.902773,250.804153,3.167338,3.163446,3.897084,2.720531,3.69043,3.532076,2.516029,2.958208,3.006109,3.234632,2.646892,3.099045,3.36616e-05
"24",-0.175269,51.54421,65.3599244256347,48.831701183432,38.7390890052356,37.265322997416,53.1977209529088,2.791439,49.156441,53.091606,46.105431,46.932259,59.966778,0,0,0,309375,0,1461875,0,0,30465.035156,242520.515625,614442.75,4106.578613,365.81601,110.79657,26491.230469,1393.523682,80073.882812,2198.603516,192.303482,128.333832,0,0,29961.126953,0,108361.976562,0,0,41715.679688,430.281494,63.024361,295738.46875,3651.777832,803153.4375,11768.607422,178.54567,12.936531,7.093892,4.978425,3.152767,6.53268,8.988537,9.641603,13.809806,17.434135,17.863501,16.635923,14.207581,798.572937,4.138074,3.485772,4.044655,2.90407,4.152425,4.082289,3.066414,3.359899,3.65941,3.397212,3.095299,3.409767,0.000139907
"25",-0.18972222,40.05194444,15.2280358142138,9.5112517580872,15.4398608349901,12.7014925373134,13.9489359249554,4.590392,13.669922,6.940397,9.718077,15.321367,178.359589,0,0,0,322500,0,1015625,0,0,882.436523,6961.229004,14143.703125,0,0,0,0,0,0,0,0,2291.976807,0,0,9628.96582,0,18782.060547,0,0,3452.799805,0,0,23140.457031,0,85438.789062,33.383095,0,17.884382,11.955385,8.781735,7.377346,9.780787,11.973947,13.587178,18.268381,23.089636,24.383167,24.318453,20.039555,323.088104,1.789496,2.707096,2.801666,2.997994,2.673404,2.346931,2.227366,2.12349,1.977045,2.033937,1.922651,2.129035,5.51845e-05
"26",-0.19,38.96666666,22.3241852487136,15.6907574704656,14.4381909547739,13.5575980392157,18.3481444391095,4.66424,40.626354,14.575235,16.699612,38.018215,34.296989,0,0,0,1281250,0,2129375,0,0,18345.4375,51363.621094,86011.023438,2001.623047,0,0,33148.722656,0,61724.105469,0,0,0,0,0,6552.903809,0,10363.744141,0,0,50740.929688,730.367798,135.539597,140424.125,6248.346191,314736.5625,18320.484375,270.888367,19.785276,13.858609,10.574821,9.219086,11.40654,13.431163,14.886421,19.101692,24.292852,25.552835,25.228769,21.852434,192.451462,2.226356,2.588124,3.707624,3.727198,3.225046,3.124012,2.833803,2.567507,2.665268,2.608294,2.471873,2.710099,3.175e-05
"27",-0.213324,53.619241,21.0846193771626,15.258253968254,13.7596764705882,10.4625694444444,17.2191776612606,2.655793,22.578562,17.58946,27.216581,25.724209,3.990451,423125,0,0,6785000,5000,11570000,49375,0,4868.915039,7446.887207,9680.43457,0,0,0,18772.277344,0,38750.996094,0,0,2102.893311,0,0,9192.361328,0,10545.087891,293.597351,0,21829.816406,458.707062,89.280205,37747.625,2979.37207,70212.859375,7000.117676,148.120361,12.671015,6.796097,4.690698,3.904314,6.238543,8.186916,8.677919,12.588817,16.055679,16.358236,15.900123,13.656104,406.482544,5.918745,5.365394,5.377422,4.423136,5.623725,4.905726,4.519556,4.540929,5.025844,4.198979,4.244586,4.711634,6.65486e-05
"28",-0.213492,51.52105,35.8994669627985,26.1348160762943,31.0791298076923,29.5566587112172,32.2877571616218,2.801164,55.959492,52.517387,53.81245,56.887283,25.348286,50625,0,0,689375,0,3779375,0,0,35879.808594,266191.4375,646182,6417.361816,0,0,23199.082031,0,84124.304688,985.120605,0,2077.592773,0,0,39494.164062,0,105556.734375,0,0,44566.210938,408.76239,26.543676,338052.25,4499.864258,878600.625,12018.933594,66.864403,12.93889,7.098346,4.985643,3.156652,6.541317,8.992367,9.65138,13.822133,17.444771,17.886436,16.63652,14.213616,786.027039,4.134975,3.481498,4.049438,2.908574,4.160879,4.093753,3.058136,3.364555,3.654988,3.405661,3.094802,3.416079,0.000144371
"29",-0.23333333,39.96277777,15.5835453774385,10.1397379912664,8.68814432989691,7.26972010178117,12.1130746472618,4.592438,46.57193,11.660742,21.023844,43.166103,166.468185,2491250,30625,3125,5793125,275625,7312500,785625,8125,5007.025879,15571.311523,23766.679688,0,0,0,0,0,7487.782227,0,0,4178.726562,0,0,14633.001953,1056.94165,24300.544922,2028.551758,0,1209.091553,0,0,41683.6875,0,79210.585938,0,0,18.1691,12.313112,9.136249,7.698757,10.101806,12.201811,13.851721,18.504049,23.339689,24.637096,24.52766,20.361277,294.299866,1.826396,2.592608,2.875893,3.000154,2.7689,2.446621,2.25937,2.185801,2.027077,2.079701,1.969082,2.155908,5.7663e-05
"30",-0.23472222,39.66722222,23.5798054919908,15.7315088757396,15.9245187436677,13.9245524296675,19.3426566190733,4.690271,98.220772,25.782547,46.902847,86.373894,21.909718,264375,0,0,6045000,0,8526875,0,0,7794.696289,38564.960938,54481.757812,0,0,0,9524.867188,0,50423.039062,0,0,0,0,0,0,0,0,0,0,56573.203125,1061.194214,186.858597,207814.640625,8551.461914,300792.46875,22165.664062,324.790375,19.731874,14.017772,10.797727,9.389175,11.641973,13.387667,15.161469,19.691242,24.358334,25.536533,25.504276,21.975159,303.98291,2.032393,2.468465,3.418465,3.331904,3.242477,2.88273,2.531238,2.524141,2.382768,2.442446,2.308523,2.485625,4.99262e-05
"31",-0.24444444,39.82361111,17.9777777777778,12.25,8.82782608695652,7.96279069767442,13.7544042670433,4.561484,61.10207,7.529171,17.061962,54.532661,123.677216,98125,0,0,799375,40625,1636250,96250,0,7885.570312,24981.880859,31128.773438,0,0,0,10371.728516,0,36191.882812,0,0,0,0,0,0,0,0,0,0,40299.40625,0,0,116042.320312,3388.162598,131810.359375,12606.822266,0,18.876806,13.077426,9.890404,8.435107,10.797982,12.657199,14.347718,18.921324,23.690029,24.945005,24.924423,21.13056,273.596649,1.942495,2.493535,3.17732,3.208987,3.067676,2.713005,2.431705,2.409045,2.247581,2.317302,2.199111,2.367012,4.56285e-05
"32",-0.24916666,40.41666666,5.98772288804443,5.29508196721311,5.31917098445596,5.13797634691196,5.61568401740002,4.503667,0.204127,0.482514,1.190994,0.537563,1073.651367,0,0,0,0,0,0,0,0,130.26265,2247.591064,2325.847412,0,0,0,0,0,0,0,0,0,0,0,3963.44751,0,9126.177734,0,0,397.062012,0,0,24371.681641,0,30506.175781,0,0,14.24577,7.133687,4.080507,2.319326,5.677885,8.457951,9.909956,14.608051,19.530756,20.894993,20.794231,15.835562,116.764404,2.053337,3.348605,3.555169,3.390378,2.891904,2.471488,2.319903,2.175424,2.121225,2.255268,2.116404,2.199218,1.91052e-05
"33",-0.26583333,39.63416666,10.9469202384332,7.49861111111111,9.31209232313096,7.79656862745098,9.60082122377777,4.700596,17.105062,20.012476,10.9925,14.818249,3.795218,620625,0,0,3050625,19375,8521875,173125,0,711.116699,7556.536621,49290.929688,0,0,0,16120.427734,0,70174.0625,0,0,0,0,0,0,0,0,0,0,16618.314453,207.536377,48.931568,50048.410156,1884.507446,224892.578125,4085.553223,89.635674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.422729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74168e-05
"34",-0.270671,51.661229,30.7033520179372,21.7962285714286,20.53734375,19.691256281407,25.5375078941857,2.799863,24.071915,8.733608,8.305444,22.318638,88.201668,201875,0,0,307500,0,603125,0,0,9643.03125,29532.96875,75235.234375,0,0,0,14661.21875,0,65299.453125,0,0,1366.463867,0,0,12563.949219,207.769714,36405.34375,679.77356,0,30820.613281,0,0,105787.140625,2183.89209,262418.28125,6285.765625,0,12.722318,6.951787,4.864044,3.1028,6.332105,8.77492,9.324493,13.513696,17.103022,17.515257,16.313858,13.938003,674.952759,4.300628,3.647678,4.192755,3.029345,4.311378,4.203925,3.200792,3.479456,3.774752,3.49085,3.212272,3.540313,9.12449e-05
"35",-0.27888888,39.68472222,18.7323119777159,11.231732776618,14.2313843078461,10.7751552795031,15.4741563324699,4.67008,53.759327,13.206948,15.554674,44.773788,48.602909,18125,0,0,1301250,0,3616250,0,0,5628.487305,19914.511719,43414.6875,2870.165039,0,0,50644.554688,0,92189.34375,0,0,0,0,0,0,0,0,0,0,34823.59375,753.830811,110.765083,100899.65625,5609.948242,232225.828125,14511.556641,230.278015,19.499144,13.695307,10.481296,9.071556,11.37821,13.165047,14.941697,19.535046,24.280142,25.454994,25.405014,21.772326,312.177887,1.998532,2.415927,3.313321,3.216461,3.157258,2.818068,2.475865,2.472359,2.334105,2.381191,2.246408,2.405077,5.22003e-05
"36",-0.29083,40.94667,4.88675458715596,3.87891156462585,3.79158512720157,3.43436754176611,4.29570727855253,4.641489,0,0.466678,0.032754,0,571.464905,0,0,0,0,0,111875,0,0,0,16.644865,1594.161621,1802.062134,0,0,5974.455078,0,10526.52832,475.427795,0,0,0,0,0,0,67.131905,0,0,0,0,0,2399.462891,0,29098.953125,0,0,16.78788,8.807439,5.991051,4.311749,7.965402,11.200869,13.390104,18.675014,23.294769,24.484741,24.240772,18.319515,169.536789,2.53284,3.291945,3.431237,3.158865,2.927494,2.596013,2.781896,2.464895,2.309838,2.621433,2.329385,2.659027,2.19425e-05
"37",-0.300306,52.132417,40.669616793463,31.9982593619973,26.3171941031941,21.2351032806805,33.7497801171405,2.785168,10.928646,2.22184,3.759138,9.815914,22.935986,0,0,0,112500,0,327500,0,0,5479.124023,10301.733398,16839.972656,4887.042969,397.126099,75.996033,13903.272461,1282.460205,24734.921875,2094.174316,177.401535,829.024902,0,0,3208.055176,0,5875.003906,0,0,20579.261719,234.882324,0,47514.875,2120.930908,94997.789062,5604.37207,25.512211,12.797895,6.893649,4.878584,3.2657,6.394613,8.733777,9.122274,13.398764,17.089151,17.571287,16.482792,14.05197,406.991272,4.906211,4.175568,4.669322,3.476013,4.768345,4.567003,3.583167,3.765538,4.190536,3.828421,3.657458,3.94077,6.30687e-05
"38",-0.305749,53.758971,36.7101117942985,29.464765146358,18.6028828390861,19.5748923444976,29.3868751148973,2.673904,20.889906,21.755445,29.104151,23.119709,3.805233,73125,0,0,6389375,0,11096250,0,0,13591.55957,59422.625,135652.609375,2799.349609,198.556046,43.095566,33477.304688,675.074646,56506.453125,1316.51709,85.172752,0,0,0,3938.255859,0,7241.88916,0,0,36082.417969,202.955048,20.074905,218738.09375,3124.057129,437123.09375,10086.710938,77.057007,12.665362,6.881597,4.706751,3.994702,6.236619,8.115555,8.629171,12.407647,15.716334,16.104931,15.793067,13.642126,381.998016,6.027878,5.519472,5.496475,4.525831,5.775993,4.962741,4.59361,4.601678,5.056203,4.231874,4.285765,4.788438,6.81095e-05
